path,arm,fold,split,qwk,acc,bacc,f1_macro,mae,ece,brier,f1_kl0,f1_kl1,f1_kl2,f1_kl3,f1_kl4,sel_acc@80,sel_acc@90,aurc,abst_auroc,loss
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold3/internal_test_metrics.json,A5,3,internal,0.7575422257058109,0.6234375,0.5933585848699579,0.5281968999120196,0.5046875,0.1718383097555488,0.5433574742274484,0.7403685092127303,0.0,0.6132596685082873,0.6666666666666666,0.6206896551724138,0.681640625,0.6597222222222222,0.2690462665005082,0.6519514554019905,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold4/best_val_metrics.json,A5,4,val,0.8024930153696632,0.6465441819772528,0.6557678814178962,0.6328869077632869,0.4295713035870516,0.1766180343557661,0.5486896536293152,0.7488789237668162,0.2857142857142857,0.6506746626686657,0.7083333333333334,0.7708333333333334,0.6936542669584245,0.6721789883268483,0.2616627539869787,0.6195286646391297,3.107280552387237
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold4/external_test_metrics.json,A5,4,external,0.7926639390240511,0.6400541271989174,0.6321480585358662,0.549583890963684,0.4578258908434822,0.1748462465629956,0.5465420736929376,0.7518142235123367,0.0,0.6523887973640856,0.6804511278195489,0.6632653061224489,0.6864072194021432,0.668671679197995,0.2623228684253237,0.6233854544748058,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold4/internal_test_metrics.json,A5,4,internal,0.783830152262492,0.6375,0.6336015085672526,0.5580455898002771,0.4703125,0.1526112653315067,0.5273836372352235,0.7610921501706485,0.0,0.6043956043956044,0.6878980891719745,0.7368421052631579,0.701171875,0.6684027777777778,0.2462843484325154,0.6725300033806627,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A6/fold0/best_val_metrics.json,A6,0,val,0.8404499568507035,0.6550522648083623,0.6643125503243977,0.6470812371408744,0.3902439024390244,0.1845129152817523,0.5264734806397243,0.7749469214437368,0.2684210526315789,0.6412478336221837,0.7466666666666667,0.8041237113402062,0.7265795206971678,0.6999031945788964,0.228721482547178,0.6807805448098001,4.231217172410753
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A6/fold0/external_test_metrics.json,A6,0,external,0.7812966664704064,0.6396030672079387,0.6401180107727263,0.5713681455115986,0.4668470906630582,0.1876922869230639,0.5526171756115501,0.7492682926829268,0.0,0.6200657894736842,0.7272727272727273,0.7602339181286549,0.6959954878736605,0.6716791979949874,0.2645570235554959,0.6392458132609344,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A6/fold0/internal_test_metrics.json,A6,0,internal,0.782440360038903,0.6359375,0.6229909694763079,0.5588910041434353,0.4703125,0.1733054430224002,0.5349493261386647,0.7491289198606271,0.0,0.6199460916442049,0.6946107784431138,0.7307692307692307,0.69140625,0.6701388888888888,0.2453837644335718,0.6657000347987472,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A6/fold1/best_val_metrics.json,A6,1,val,0.7928403609964696,0.6308900523560209,0.638380509288747,0.6284714610154717,0.4485165794066317,0.195719059624863,0.5715508190968769,0.7404505386875612,0.2486187845303867,0.5777777777777777,0.7755102040816326,0.8,0.6899563318777293,0.6673132880698351,0.2707202950616064,0.6379970506394095,4.306271778212653
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A6/fold1/external_test_metrics.json,A6,1,external,0.7940996618519884,0.6504285069914298,0.6459948496110766,0.5730205604832773,0.4479025710419486,0.202587690179177,0.5532060035169636,0.760522496371553,0.0,0.6422018348623854,0.7279151943462897,0.7344632768361582,0.6993795826283136,0.6796992481203008,0.2611119089658742,0.6228289561988278,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A6/fold1/internal_test_metrics.json,A6,1,internal,0.7763634702640153,0.6359375,0.6251344138642029,0.556434108614742,0.4796875,0.1800213413313031,0.5496666566244313,0.7371900826446282,0.0,0.630057803468208,0.7006369426751592,0.7142857142857143,0.693359375,0.6788194444444444,0.26724322075061,0.644546614503696,
